id,name,external_id,parent_id
4371,Фиточаи и травяные сборы,33822,3799
204022456,Лечебное питание,87278,3799
3800,Лекарственные средства,33826,3695
4372,Акушерство и гинекология,33827,3800
4373,Аллергия,33830,3800
4374,Болеутоляющие препараты,33831,3800
4375,Воспаление и инфекции,33833,3800
4376,Дезинфицирующие средства,33835,3800
4377,"Желудок, кишечник, печень",33837,3800
4378,Зрение,33839,3800
4385,"Кожа, волосы, ногти",33921,3800
4509,Масла и эфирные масла,35171,3800
4386,Мочеполовая система,33923,3800
4387,"Мышцы, кости и суставы",33925,3800
4388,Неврология,33927,3800
4383,Повышение иммунитета,33877,3800
4379,"Простуда, грипп",33869,3800
4380,Противомикробные препараты,33871,3800
4381,Сердечно-сосудистые,33873,3800
4384,"Ухо, горло, нос",33919,3800
4389,Эндокринология,33929,3800
351452229,Гинекология и урология,93491,3800
204066382,"Эндокринная система, диабет",87645,3800
40240,Личная гигиена,41073,3695
41348,Антисептики для рук,41074,40240
204066254,Блокаторы вирусов,87384,40240
204066380,Инструменты для вычесывания вшей,87760,40240
109463901,Косметические средства,57722,40240
204066250,Лубриканты,87282,40240
204066319,Презервативы,87535,40240
182451606,Прокладки урологические,87158,40240
203794118,Средства для выведения вшей,87117,40240
3802,Медицинские изделия,33952,3695
4400,"Бинты, пластыри, вата",33953,3802
125783907,Аптечки и таблетницы,84095,3802
124834974,Гели проводники,84097,3802
3835,Медицинские изделия и расходные материалы,36619,3695
4606,Пеленки и простыни,36620,3835
128918854,"Шприцы, иглы и инъекторы",85408,3835
3777,Медицинские приборы,32621,3695
4607,Аппараты ИВЛ и концентраторы кислорода,36622,3777
107535404,Аспираторы для малышей,57560,3777
15220,Биоэнергомассажеры и материалы,40723,3777
4486,Кварцевые лампы и облучатели,34819,3777
4260,Небулайзеры (ингаляторы),32622,3777
4618,Пульсоксиметры,36969,3777
87406143,Слуховые аппараты,44726,3777
4261,Термометры,32624,3777
4295,Тонометры,33040,3777
3511473,Физиотерапевтические аппараты,41471,3777
128877506,Инсулиновые помпы и аксессуары,85412,3777
435693738,Кислородные баллоны,95227,3777
209098386,Комплектующие для ингаляторов и небулайзеров,87059,3777
204066251,Манжеты и аксессуары для тонометров,87289,3777
128875557,Медицинские глюкометры и анализаторы крови,85406,3777
31060,Специальное оборудование,40919,3695
369260855,Активаторы воды и генераторы водорода,93607,31060
130549986,Лабораторное оборудование,85567,31060
131406222,Стерилизаторы медицинские,85441,31060
3801,Оптика,33947,3695
4399,Контактные линзы,33950,3801
6210,Очки для зрения,40372,3801
4398,Растворы для линз,33948,3801
155884647,Аксессуары для оптики,87029,3801
3531845,Уход за больными,41475,3695
3532980,Подгузники для взрослых,41476,3531845
109463907,Грелки и электрогрелки,57716,3531845
204066378,Кало и мочеприемники,87559,3531845
204066131,Косметика и предметы для ухода за больными,87156,3531845
116652670,Диагностические тесты,84048,3695
204066192,Гинекологические тесты,87254,116652670
128875538,Тест-полоски для глюкометров,85410,116652670
116656040,Экспресс-тесты,84049,116652670
204065878,"Маски, бинты, шприцы",87113,3695
204066383,Бахилы медицинские,87668,204065878
204240322,Защитные маски,87736,204065878
204066067,Контейнеры для анализов,87133,204065878
204066379,Медицинские перчатки,87744,204065878
204240323,Салфетки для дезинфекции,87894,204065878
204066004,Спринцовки и клизмы,87114,204065878
256004254,Медицинская мебель и интерьер,88071,3695
256004255,Мебель медицинская,88072,256004254
204065879,Медицинские инструменты,87415,3695
351756593,Медицинские инструменты и расходные материалы,93566,204065879
351533233,Стетоскопы,93373,204065879
204066255,Хирургические инструменты,87416,204065879
130224453,Ортопедия,85550,3695
4332,Бандажи и ортезы,33341,130224453
151282578,Компрессионный трикотаж,85557,130224453
248310395,Корректоры для ног и стопы,87720,130224453
524166995,Ортопедическая обувь,85555,130224453
131492313,Ортопедические корсеты,85551,130224453
130913277,Ортопедические стельки,85552,130224453
204231309,Ушные корректоры,87886,130224453
116368510,Реабилитация,83996,3695
435693721,Аксессуары для реабилитационных товаров,95225,116368510
204219549,Кресла-коляски,87912,116368510
204267227,Кровати функциональные,87914,116368510
131555969,Опоры и ходунки,85484,116368510
116372851,Противопролежневые матрасы и подушки,83997,116368510
204065942,Санитарные кресла,85486,116368510
208847720,Трости и костыли,87882,116368510
130258734,Стоматология,85569,3695
4382,Зуботехнические инструменты и материалы,33874,130258734
432488899,Наконечники и микромоторы,88070,130258734
432488900,Эндомоторы и апекслокаторы,88090,130258734
3692,Украшения,32569,
36714778,Бижутерия,42422,3692
104295806,Браслеты бижутерные,43728,36714778
107028442,Кольца бижутерные,43772,36714778
125613105,Комплекты бижутерии,57448,36714778
105327316,Серьги бижутерные,43569,36714778
107034538,Цепи и бусы бижутерные,57404,36714778
36716033,Четки,42423,36714778
434219919,Запонки и зажимы бижутерные,95136,36714778
388457191,Колье бижутерные,93697,36714778
434219920,Пирсинг бижутерный,94424,36714778
109463874,Подвески и шармы бижутерные,57749,36714778
3776,Ювелирные украшения,32570,3692
4255,Браслеты,32577,3776
4253,Броши,32575,3776
4782,Запонки и зажимы,38717,3776
4252,Колье,32574,3776
4250,Кольца,32572,3776
4257,Ювелирные комплекты,32579,3776
4254,Подвески,32576,3776
4249,Серьги,32571,3776
4251,Цепи,32573,3776
4256,Шармы,32578,3776
351429974,Пирсинг ювелирный,93421,3776
431436672,Ювелирные ремешки и браслеты для часов,94452,3776
434219918,Ювелирные четки,95140,3776
204186191,"Ювелирное оборудование, подставки и фурнитура",87603,3692
204186192,Подставки и держатели для украшений,87604,204186191
431422391,Средства для чистки ювелирных изделий,94946,204186191
388427680,Фурнитура для украшений,93745,204186191
434219917,Ювелирное оборудование и расходные материалы,95111,204186191
236396948,Ювелирные весы,88053,204186191
3699,Halyk shop,35891,
3828,Товары Halyk,35893,3699
103614646,Блокноты Halyk,57050,3828
124808708,Бокалы и стаканы Halyk,85248,3828
537804895,Бутылки и шейкеры Halyk,96235,3828
124808707,Головные уборы Halyk,85246,3828
122414907,Книги Halyk,85202,3828
123229279,Контейнеры и ланч-боксы Halyk,85211,3828
4563,Пледы Halyk,35906,3828
61325020,Рюкзаки и сумки Halyk,43919,3828
4558,Термопродукция Halyk,35895,3828
4560,Толстовки и свитшоты Halyk,35899,3828
4561,Футболки Halyk,35901,3828
3686,Аксессуары,10,
3881,Аксессуары для одежды и обуви,39970,3686
390985869,Аксессуары для военной формы,93788,3881
431350480,Аксессуары для одежды,94565,3881
21661033,Галстуки и бабочки,41749,3881
204346004,Джиббитсы,87931,3881
4424,Комплекты аксессуаров,34136,3881
124793554,Подтяжки,85213,3881
4275,Ремни,32822,3881
387792456,Аксессуары для путешествий,93581,3686
431145006,Кнопки вызова персонала,94308,387792456
387792459,Маски для сна,93582,387792456
3880,"Зонты, брелоки и портсигары",39969,3686
4466,Брелоки и ключницы,34719,3880
4629,Зонты,37093,3880
434216546,Портсигары,95142,3880
60534919,Очки и аксессуары,43769,3686
204006261,Держатели для очков,87248,60534919
60536214,Солнцезащитные очки,43770,60534919
134468861,Футляры для очков,86790,60534919
3763,Сумки,31022,3686
176614677,Дорожные аксессуары,87474,3763
162705704,Дорожные косметички и органайзеры,87127,3763
4177,Дорожные сумки и чемоданы,31024,3763
4274,Кошельки,32820,3763
109463866,Обложки для документов,57757,3763
4175,Рюкзаки и сумки,31019,3763
4176,Сумки для ноутбуков,31023,3763
442312376,Чехлы для чемоданов,95337,3763
3818,Часы,35223,3686
4173,Женские часы,31014,3818
351458652,Карманные часы,87016,3818
4172,Мужские часы,31013,3818
123436247,Ремешки и браслеты для часов,85149,3818
4174,Универсальные часы,31015,3818
260187206,Ювелирные часы,87513,3818
3848,"Шапки, шарфы, перчатки",37985,3686
4699,Головные уборы,37986,3848
4748,Перчатки и варежки,38434,3848
4703,Шарфы и платки,37994,3848
3685,Детские товары,9,
34684787,Безопасность ребенка,42419,3685
103271220,Защита на прогулке и дома,45385,34684787
34686039,Защитные устройства для мебели,42420,34684787
103270875,Светоотражающие элементы для детей,45142,34684787
3753,Детская гигиена,10059,3685
4209,Ванночки для малышей,31755,3753
4852,Влажные салфетки для малышей,39369,3753
178122093,Горки и сиденья для ванн,87601,3753
4208,Детские горшки и сиденья на унитаз,31753,3753
109463848,"Детские маникюрные инструменты, расчески",57775,3753
204066317,Детские расчески и щетки,87492,3753
40031,Круги и козырьки для купания,41025,3753
4207,Пеленки и клеенки для малышей,31752,3753
4092,Подгузники и трусики,21205,3753
87058134,Присыпки и кремы под подгузник,44669,3753
4210,"Сиденья, подставки и горки для купания",31756,3753
109463922,Средства по уходу за кожей малышей,57701,3753
3740,Детская комната,10042,3685
4013,Детские комоды,21118,3740
191152744,Детские кресла и диваны,87496,3740
4008,Детские кроватки,21112,3740
107013028,Детские матрасы и коконы,57398,3740
4266,Детские парты и столы,32640,3740
435768548,Детские пуфы,95260,3740
109463876,Детские стулья и табуреты,57747,3740
4190,Качели,31730,3740
4005,Колыбели и манежи,21109,3740
4262,Комплекты в детскую комнату,32628,3740
109463924,Пеленальные столики и доски,57699,3740
4657,Постельное белье для малышей,37437,3740
4011,"Ходунки, прыгунки и вожжи",21116,3740
4191,Шезлонги для новорожденных,31731,3740
4192,Электронные няни,31732,3740
386222015,Детский транспорт,93549,3685
414195340,Аксессуары для электромобилей,93550,386222015
131765245,Детские велосипеды и веломобили,86148,386222015
4189,Детские электромобили,31726,386222015
4187,"Каталки, качалки, прыгуны",31723,386222015
3748,Детское питание,10054,3685
204260457,Детская вода,87210,3748
4029,Детские каши,21136,3748
4030,Детские консервированные смеси,21137,3748
204066253,"Детские соки, компоты, чаи",87318,3748
4028,"Детские соки, чай, вода",21135,3748
149078609,"Детское печенье, батончики, сухарики",86945,3748
204066252,Детское пюре,87316,3748
19149939,Молочные смеси,41685,3748
3877,Игровая площадка,39775,3685
4259,Детские игровые домики и палатки,32587,3877
4883,Детские песочницы и горки,39776,3877
131967536,Игровые комплексы,86676,3877
4258,Надувные комплексы и батуты,32586,3877
109463841,Сухие бассейны и игровые манежи,57785,3877
3767,Игрушки и игры,31734,3685
204350756,Аксессуары для кукол,87942,3767
4920,Детские наборы для исследований,40071,3767
4194,Игровые коврики,31736,3767
4206,Игровые комплекты,31751,3767
4201,Игровые наборы,31743,3767
4551,Игрушечное оружие и бластеры,35879,3767
4198,Игрушечный транспорт,31740,3767
4203,Игрушки для ванной,31747,3767
23335770,Игрушки-антистресс,41781,3767
95503324,Игры на свежем воздухе,45033,3767
4196,Конструкторы,31738,3767
4197,Куклы,31739,3767
4195,Мягкие игрушки,31737,3767
109463873,Надувные игрушки,57750,3767
4654,Пазлы,37431,3767
4202,Радиоуправляемые игрушки,31745,3767
4204,Развивающие и обучающие игры и игрушки,31748,3767
4199,Роботы и трансформеры,31741,3767
4200,Фигурки персонажей,31742,3767
3739,Прогулки и путешествия,10040,3685
168658986,Аксессуары для автокресел,87143,3739
4186,Аксессуары и комплектующие к коляскам,31719,3739
168658990,Базы для автокресел,87374,3739
4007,Детские автокресла,21111,3739
217663511,Детские велокресла и трейлеры,86154,3739
4004,Детские коляски,21107,3739
4012,Люльки и переноски,21117,3739
4188,Толокары и беговелы,31724,3739
4729,Трехколесные велосипеды,38270,3739
4707,Шарики для сухих бассейнов,38026,3739
3743,Товары для кормления,10045,3685
4211,Бутылочки и соски,31764,3743
4216,"Подогреватели, стерилизаторы",31770,3743
4212,Поильники,31765,3743
4214,Посуда и столовые приборы,31768,3743
4830,Прорезыватели,38956,3743
4213,Пустышки и аксессуары,31766,3743
4215,Слюнявчики и нагрудники,31769,3743
4010,Стульчики для кормления,21115,3743
204066381,Хранение грудного молока и питания,87631,3743
3768,Товары для мам,31771,3685
4217,Молокоотсосы,31772,3768
250804503,Наборы в роддом,87949,3768
109463912,Накладки для груди,57711,3768
431258455,Подарочные наборы для малышей,94446,3768
167149252,Подушки для кормления,31777,3768
4218,Сумки и рюкзаки для мам,31780,3768
182135148,Термометры для воды и воздуха,87649,3768
4276,Эргорюкзаки и кенгуру для малышей,32870,3768
3694,Досуг и творчество,33119,
225149348,Аксессуары для музыкальных инструментов,88040,3694
239992611,Аксессуары для духовых инструментов,88061,225149348
238190966,Аксессуары для струнных инструментов,88057,225149348
225149349,Аксессуары для ударных установок,88041,225149348
431346832,Гитарные комбоусилители,94855,225149348
431346654,Ремни для музыкальных инструментов,94553,225149348
239992612,Фурнитура и аксессуары для гитар,88063,225149348
35234553,Гадания и эзотерика,42427,3694
337084467,"Амулеты, талисманы и зеркала",91364,35234553
35235807,Карты Таро,42428,35234553
109463888,Метафорические ассоциативные карты,57735,35234553
103271330,Наборы для создания карты желаний,45431,35234553
388437477,Натуральные камни и минералы,93755,35234553
87456685,Игры для компаний,44723,3694
109463862,Аксессуары для настольных игр,57761,87456685
109463914,Домино,57709,87456685
109463897,Дополнения для настольных игр,57726,87456685
109463892,Игральные карты,57731,87456685
431312017,Игральные кости,94721,87456685
109463919,Лото,57704,87456685
109463915,Мозаики,57708,87456685
435768547,Наборы для покера,95255,87456685
109463910,Наборы для фокусов,57713,87456685
204033330,Нарды,87220,87456685
4205,Настольные игры,31749,87456685
122901893,Протекторы для карт,85206,87456685
509351049,Шахматные доски,96038,87456685
87458129,Шахматы,44730,87456685
108467848,Шашки,44724,87456685
104323069,Книги,10050,3694
104470862,Бизнес-литература,57169,104323069
105572095,Детская литература,57163,104323069
108468021,"Дом, досуг, хобби",57157,104323069
124826040,Журналы,21126,104323069
128518212,Журналы и газеты,57150,104323069
105783345,Искусство и культура,57165,104323069
4460,Компьютерные технологии,34594,104323069
108468017,Литература на иностранных языках,57148,104323069
108468031,"Манга, манхва, комиксы",57177,104323069
105572097,Медицина,57171,104323069
105638463,Наука и образование,57173,104323069
108468022,Психологическая литература,57159,104323069
105572098,"Словари, энциклопедии",57175,104323069
108468026,Учебники и пособия,57167,104323069
108468020,Художественная литература,57155,104323069
108468023,Эзотерика,57161,104323069
108468019,Юридическая литература,57153,104323069
109462209,Коллекционирование и моделирование,57658,3694
442390482,Аксессуары для монет,95327,109462209
442390654,Альбомы для монет,95349,109462209
280217888,Инструменты для моделирования,87581,109462209
442390657,Коллекционные карточки,94470,109462209
395636207,Коллекционные модели,93797,109462209
109463840,Сборные модели,57786,109462209
442390425,Средства для чистки монет,95340,109462209
55349548,Музыкальные диски и пластинки,43223,3694
55350832,Виниловые пластинки,43224,55349548
3788,Музыкальные инструменты,33167,3694
4297,Акустические гитары,33121,3788
337427556,Акустические пианино,91355,3788
4305,Барабанные палочки,33144,3788
208847716,Блоки питания для музыкальных инструментов,87722,3788
204260847,"Бриджи, порожки и струнодержатели",87764,3788
4368,Губные гармошки и мелодики,33772,3788
4390,Домбра,33931,3788
4310,Звуковые карты,33159,3788
165154636,Инструментальные кабели,87097,3788
4307,Каподастры,33146,3788
4301,Клавишные,33134,3788
20407,Колки для музыкальных инструментов,40823,3788
4348,Комбо-усилители,33471,3788
6212,Мебель для музыкантов,40423,3788
207399837,"Метрономы, тюнеры и камертоны",87958,3788
4366,Педали и процессоры эффектов,33721,3788
4365,Перкуссия,33719,3788
431346551,Пюпитры,94596,3788
4304,Ремни для гитар,33143,3788
565661,Саксофоны,41323,3788
204260852,Средства по уходу за музыкальными инструментами,87872,3788
4306,Стойки для музыкальных инструментов,33145,3788
4303,Струны для гитар,33142,3788
204260854,Струны для щипковых инструментов,87876,3788
208968449,Трости для духовых инструментов,87985,3788
4302,Ударные инструменты,33140,3788
4364,Укулеле,33673,3788
4869,Флейты,39675,3788
4395,Чехлы для музыкальных инструментов,33941,3788
4298,Электрогитары,33122,3788
3873,Оптические приборы,39473,3694
495118731,Камеры для микроскопов,95956,3873
495118741,Камеры для телескопов,95973,3873
495118742,Комплектующие для микроскопов,95975,3873
495118744,Комплектующие для телескопов,95979,3873
495118738,Линзы для телескопов,95964,3873
4860,Микроскопы,39474,3873
495118737,Монтировки для телескопов,95962,3873
495118739,Объективы и окуляры для микроскопов,95970,3873
495118743,Окуляры для телескопов,95977,3873
495118732,Светофильтры для телескопов,95958,3873
41308257,Товары для вязания,42873,3694
431102085,Аксессуары для вязания,94196,41308257
542292176,Блокаторы для вязания,96268,41308257
388430925,Крючки для вязания,93747,41308257
41309526,Пряжа для вязания,42874,41308257
351078929,Спицы для вязания,88674,41308257
434216545,Счетчики рядов и петель для вязания,95105,41308257
528405952,Товары для декупажа,96124,3694
528405953,"Декупажные карты, салфетки",96121,528405952
3827,Товары для лепки,35870,3694
204236902,Гипс для лепки,87216,3827
109463909,Глина для лепки,57714,3827
109463896,Инструменты для лепки,57727,3827
204260208,Картины из пластилина,87181,3827
109463920,Кинетический песок,57703,3827
204260800,Наборы для создания слепков,87401,3827
4547,Пластилин,35871,3827
3779,Товары для рисования,32672,3694
109463850,Аквагрим,57773,3779
336550293,Аксессуары для аэрографии,87160,3779
4501,Альбомы и раскраски,35070,3779
109463921,Витражная роспись,57702,3779
109463872,Гипсовые и деревянные фигуры для художников,57751,3779
109463877,Гравюры,57746,3779
336550294,Держатели для каллиграфии,87250,3779
4571,Картины по номерам,36169,3779
109463903,Кистемойки для рисования,57720,3779
4805,Кисти для рисования,38768,3779
336550300,Компрессоры для аэрографов,87954,3779
4576,Краски для рисования,36227,3779
135577935,Краски для ткани,86478,3779
109463904,Лаки для живописи,57719,3779
4802,Мастихины для рисования,38762,3779
4268,Мольберты и доски для рисования,32673,3779
204260794,Наборы для каллиграфии,87343,3779
103270686,Наборы для росписи,45056,3779
336550295,Насадки для баллончиков,87260,3779
109463875,Палитры для рисования,57748,3779
80335807,Пастель и мелки для рисования,44489,3779
336550299,Перья для каллиграфии,87470,3779
109463880,Проклейка и грунт для холстов,57743,3779
109463883,Разбавители и загустители для красок,57740,3779
234573108,Текстурные пасты для творчества,87166,3779
204260762,Трафареты и штампы для творчества,87307,3779
336550297,Удлинители и колпачки для карандашей,87337,3779
109463864,Фартуки и нарукавники для творчества,57759,3779
4831,Фломастеры,38958,3779
107160590,Холсты для рисования,44483,3779
30561878,Художественные наборы,41783,3779
4828,Цветные карандаши,38952,3779
204260803,Чернила для рисования,87420,3779
109463887,Чернила и картриджи для ручек,57736,3779
3854,Товары для рукоделия,38319,3694
4730,3D ручки,38320,3854
8601469,Алмазные мозаики,41587,3854
204260799,Бисер,87380,3854
109463878,Декор для творчества,57745,3854
431309038,Инструменты для алмазной мозаики,94720,3854
109463895,Картины из пайеток,57728,3854
109463852,Картины из песка,57771,3854
209098510,Картриджи для 3D ручек,87183,3854
150991375,Клеевые пистолеты,86968,3854
204260394,Коврики для резки,87197,3854
542288404,Красители и масла для мыловарения,96266,3854
109463870,Красители и наполнители для эпоксидной смолы,57753,3854
109463856,Леска и проволока для бисероплетения,57767,3854
109463855,Липучки для рукоделия,57768,3854
55665238,Материалы для изготовления игрушек,43471,3854
322871328,Молды для творчества,91088,3854
109463869,Наборы для бисероплетения,57754,3854
86126261,Наборы для выжигания и выпиливания,44719,3854
109463900,Наборы для изготовления косметики,57723,3854
109463911,Наборы для изготовления слаймов,57712,3854
204260797,Наборы для квиллинга,87345,3854
109463889,Наборы для мыловарения,57734,3854
109463842,Наборы для оригами,57782,3854
109463851,Наборы для создания аппликации,57772,3854
109463898,Наборы для создания игрушек,57725,3854
431309104,Наборы для создания картин из эпоксидной смолы,94742,3854
23614497,Наборы для создания украшений,41787,3854
431098794,Наборы для стринг арта,94194,3854
109463884,Наборы и материалы для изготовления свечей,57739,3854
528405954,Наборы из фоамирана,96127,3854
103270920,Наклейки для творчества,45172,3854
442390653,Органайзеры для рукоделия,95331,3854
204236903,Основы для творчества,87429,3854
388424375,Пинцеты для рукоделия,93605,3854
135577959,Приборы для выжигания,86544,3854
328987201,Ручки и ремни для сумок,91092,3854
109463871,Стержни для клеевого пистолета,57752,3854
4874,Стразы и бусины,39685,3854
528405955,"Холлофайбер, синтепух, синтепон",96125,3854
204259656,Эпоксидная и акриловая смола,86964,3854
103264935,Товары для скрапбукинга,45076,3694
109463859,Блестки для декора,57764,103264935
109463861,"Бумага, картон, калька для скрапбукинга",57762,103264935
103270720,Наборы для скрапбукинга,45077,103264935
528405956,Сургуч,96131,103264935
446532820,Топсы и чипборды для скрапбукинга,95412,103264935
204260634,"Фоамиран, изолон и фетр",87264,103264935
431309040,"Штампы, коврики для сургуча",94740,103264935
60629192,Товары для шитья и вышивания,43823,3694
388424378,Бретели и вкладыши для подмышек,93743,60629192
204260841,Вспомогательные инструменты для шитья,87610,60629192
431312013,Иглы для рукоделия,94716,60629192
204260837,Измерительные приспособления для шитья,87587,60629192
431312021,Канвы для вышивания,94730,60629192
232731834,"Мел, маркеры и карандаши для разметки на ткани",87299,60629192
109463860,Наборы для вышивания,57763,60629192
60629597,Наборы для шитья,43825,60629192
388434168,Нашивки,93751,60629192
266040093,Нитки для вышивания,88157,60629192
328948409,Нитки для шитья,91090,60629192
204260456,Ножницы портновские и раскройные,87208,60629192
131851663,Портновские колодки,86657,60629192
266040094,Пуговицы,88159,60629192
544189976,Пяльцы для вышивания,96270,60629192
161414858,Раскройные ножи для ткани,87022,60629192
135758325,Ткани для шитья,86861,60629192
258490561,Фурнитура,88151,60629192
388434167,Фурнитура для ткани,93753,60629192
3701,Канцелярские товары,38133,
3851,Бумага и бумажная продукция,38135,3701
300153894,Бланки,88245,3851
209098570,Блокноты для флипчартов,87392,3851
79918647,"Бумага для заметок, визитки, закладки",44479,3851
109463882,Бумага для чертежных и копировальных работ,57741,3851
4219,"Ежедневники, блокноты, скетчбуки",31822,3851
108467438,Календари,38946,3851
109463854,"Книги, журналы учета, каталоги",57769,3851
109463843,Наборы цветной бумаги и картона,57781,3851
4909,Офисная бумага,40025,3851
177831996,Плакаты,87561,3851
109463846,Сменные блоки для тетрадей,57777,3851
336873445,Тетради и аксессуары,88241,3851
80337614,Демонстрационные доски,44497,3701
80338961,Аксессуары для досок,44498,80337614
107293864,Флипчарты и офисные доски,57402,80337614
80331314,Мелкоофисные принадлежности,44491,3701
431425985,Булавки офисные,94575,80331314
178326450,Зажимы для бумаг,87173,80331314
80332658,Лупы,44492,80331314
209098693,Наборы мелкоофисных принадлежностей,87405,80331314
431312022,"Напальчники, увлажнители для пальцев",94734,80331314
178164188,"Резинки канцелярские, бандероли, накладки для банкнот",87048,80331314
3852,Офисные принадлежности,38136,3701
431320968,Аксессуары для дырокола,94687,3852
91386756,Бейджи и держатели,44369,3852
131932392,Диспенсеры для клейкой ленты,86304,3852
107308962,Дыроколы,57500,3852
4786,Калькуляторы,38725,3852
80332659,Канцелярские ножи и лезвия,44495,3852
80338962,Канцелярские ножницы,44500,3852
168333488,Канцелярские расходные материалы,87024,3852
4800,Канцелярский клей,38758,3852
4919,"Клейкая лента, клейкие пластины",40069,3852
109463863,"Кнопки канцелярские, шило",57760,3852
204194355,Корзины для бумаг,87752,3852
80392000,Лотки для бумаг,39071,3852
188440377,Настольные наборы,87262,3852
85802153,"Настольные органайзеры, подставки, держатели стикеров",44671,3852
109463867,Офисные настольные коврики,57756,3852
4787,Папки,38727,3852
21992970,Подставки для книг,41769,3852
204259657,Разделители листов,87012,3852
177942070,Расходные материалы для переплета,87044,3852
281550290,Рулоны для кассовых аппаратов и терминалов,87057,3852
132019123,Скобы для степлера,86614,3852
109463849,Скрепки канцелярские,57774,3852
166672011,Станки и материалы для архивного переплета,87129,3852
80002466,Степлеры и антистеплеры,44481,3852
3850,Письменные принадлежности,38134,3701
109463886,Грифели для карандашей,57737,3850
336550298,Заправка и аксессуары для маркеров,87454,3850
78440539,Карандаши,44219,3850
109463917,Карандаши механические,57706,3850
79898200,Корректирующие средства для текста,44475,3850
4783,Ластики,38719,3850
4839,Маркеры,39019,3850
109463913,Наборы письменных принадлежностей,57710,3850
4801,Ручки и расходники для ручек,38760,3850
80231105,Стержни для ручек,44477,3850
79522055,Точилки для карандашей,44421,3850
204259653,Постпечатное оборудование,85522,3701
431321165,Аксессуары для резаков,94634,204259653
351423594,Биговальные машины,85523,204259653
431320967,Вырубщики визиток,94675,204259653
431317381,Обрезчик углов,94637,204259653
204259658,Ракель,87018,204259653
204366557,Резаки для бумаги,87947,204259653
103264937,Торговые и рекламные принадлежности,45292,3701
442390424,Выставочное оборудование,95317,103264937
442390602,Держатели для флагов,95325,103264937
204260820,"Информационные стойки, холдеры, демосистемы",87575,103264937
103271102,Информационные табло,45293,103264937
258474209,Этикет-пистолеты и аксессуары,85516,103264937
211079362,"Этикетки, ценники, бирки",88001,103264937
204259650,Чертежные принадлежности,38137,3701
204260792,Тубусы для чертежей,87320,204259650
528489356,Чертежные доски,94442,204259650
3860,Школьные принадлежности,38675,3701
40030,Географические карты и атласы,41023,3860
80151200,Глобусы,44485,3860
203836198,Дневники для школы,87732,3860
4781,Линейки,38715,3860
109463916,Наборы чертежные,57707,3860
4827,Обложки для книг и тетрадей,38948,3860
4220,Пеналы,31823,3860
4221,Прочие канцелярские товары,31825,3860
188306975,Счетные материалы,87139,3860
204260701,Транспортиры,87305,3860
79926135,Цветная бумага и фольга,44469,3860
79881078,Цветной и белый картон,44471,3860
79871756,Циркули и готовальни,44473,3860
109463899,"Шаблоны, трафареты, лекала",57724,3860
109463885,Школьные наборы,57738,3860
204259655,Штемпельные принадлежности,87504,3701
434212873,"Датеры, нумераторы, счетчики",95083,204259655
469615191,"Оснастки для печатей и штампов, чехлы",95529,204259655
431312016,Штампы и печати,94718,204259655
204260810,Штемпельная краска,87505,204259655
339856332,Штемпельные подушки,91372,204259655
3693,Мебель,32626,
3845,Ванная комната,37819,3693
4681,Комплекты для ванной,37820,3845
443584553,Столешницы для ванной,95389,3845
4689,Тумбы под раковину,37923,3845
4690,Шкафы в ванную,37925,3845
3778,Гостиная,32629,3693
4359,TV-тумбы,33621,3778
4023,Диваны и кушетки,21130,3778
4363,Комплекты мягкой мебели,33670,3778
342171129,Консольные столы,91373,3778
4360,Пуфы,33623,3778
4362,"Стенки, горки, комплекты для гостиной",33628,3778
4361,Шкафы-витрины,33625,3778
3797,Кухня,33519,3693
204058594,Барные столы,87376,3797
431401778,Ванны моечные,86687,3797
4350,Кухонные гарнитуры,33520,3797
102546644,Кухонные столешницы,45281,3797
4485,Кухонные уголки,34778,3797
204260843,Кухонные фартуки,87726,3797
4351,Кухонные шкафы,33522,3797
179860454,Обеденные группы,87563,3797
4774,Разделочные столы и подставки под оборудование,38701,3797
204054918,Сервировочные столы,86446,3797
3820,Офис и кабинет,35369,3693
131963156,Компьютерные столы,86371,3820
4026,Компьютерные стулья и кресла,21133,3820
4516,Офисные тумбы,35372,3820
197519435,Шкафы для офиса и кабинета,87619,3820
3833,Прихожая,36471,3693
4784,Вешалки в прихожую,38721,3833
4592,Комплекты для прихожей,36472,3833
4599,Тумбы для обуви и обувницы,36569,3833
99378617,Этажерки для обуви,45273,3833
3822,"Системы хранения, полки, этажерки",35478,3693
4522,Полки навесные,35479,3822
131795838,Полки настенные,86522,3822
131946471,Системы хранения,86612,3822
4515,Стеллажи,35370,3822
79194464,Сундуки,44269,3822
78165858,Этажерки универсальные,44221,3822
3798,Спальня,33524,3693
4355,Комоды,33531,3798
4354,Кровати,33529,3798
4353,Спальные гарнитуры,33527,3798
4358,Туалетные столики,33619,3798
4356,Тумбы прикроватные,33533,3798
4352,Шкафы,33525,3798
3796,Столы и стулья,33428,3693
4264,Кресла,32635,3796
4346,Столы,33429,3796
4349,Стулья,33473,3796
56265378,Торговое оборудование,43522,3693
56266670,Аксессуары для торговых панелей,43524,56265378
131958825,Линия раздачи для общепита и элементы,86685,56265378
103270725,Стеллажи складские и торговые,45075,56265378
60617155,Торговые панели-сетки,43781,56265378
180127891,Шкафы металлические,87614,56265378
77258900,"Экономпанели, кросспанели, перфорированные панели",44169,56265378
3819,Фурнитура и комплектующие для мебели,35269,3693
